,id,atm_group,address,address_rus,lat,long,target,isTrain,test
1279,2970.0,496.5,M.GORKOGO 14A             TULA        ,"улица Максима Горького, 14А, Тула, Россия",54.213667,37.607844,-0.06260417007354781,True,"[OrderedDict([('lat', '54.19609'), ('lon', '37.61822'), ('name', 'Tula'), ('admin1', 'Tula'), ('admin2', ''), ('cc', 'RU')])]"
1280,4435.0,496.5,SOVETSKAYA 58             IRKUTSK     ,"Советская улица, 58, Иркутск, Россия, 664047",52.27647,104.305184,-0.024456746743392672,True,"[OrderedDict([('lat', '52.29778'), ('lon', '104.29639'), ('name', 'Irkutsk'), ('admin1', 'Irkutsk'), ('admin2', 'Irkutskiy Rayon'), ('cc', 'RU')])]"
1281,4437.0,496.5,SHILOVA 100               CHITA       ,"улица Шилова, 100, Чита, Забайкальский край, Россия, 672038",52.065593,113.497294,-0.024833745341216757,True,"[OrderedDict([('lat', '52.03171'), ('lon', '113.50087'), ('name', 'Chita'), ('admin1', 'Transbaikal Territory'), ('admin2', ''), ('cc', 'RU')])]"
1282,4441.0,496.5,KR.PARTIZAN 232           KRASNODAR   ,"улица Красных Партизан, 232, Краснодар, Россия, 350020",45.048826,38.970615,-0.049981455022703916,True,"[OrderedDict([('lat', '45.04484'), ('lon', '38.97603'), ('name', 'Krasnodar'), ('admin1', 'Krasnodarskiy'), ('admin2', ''), ('cc', 'RU')])]"
1283,4451.0,496.5,KOMSOMOLSKAYA 14          VESHKAYMA   ,"Комсомольская улица, 14, рабочий посёлок Вешкайма, Вешкаймский район, Ульяновская область, Россия, 433100",54.051064000000004,47.119933,-0.13930929722311847,True,"[OrderedDict([('lat', '54.0472'), ('lon', '47.13'), ('name', 'Veshkayma'), ('admin1', 'Ulyanovsk'), ('admin2', ''), ('cc', 'RU')])]"
1284,4457.0,496.5,MOTORSTROITELEY 62        TUTAYEV     ,"улица Моторостроителей, 62, Тутаев, Ярославская область, Россия",57.863749,39.511499,-0.049350271323371366,True,"[OrderedDict([('lat', '57.88529'), ('lon', '39.5406'), ('name', 'Tutayev'), ('admin1', 'Jaroslavl'), ('admin2', ''), ('cc', 'RU')])]"
1285,4463.0,496.5,GAGARINA 16               GAGARIN     ,"улица Гагарина, 16, Гагарин, Смоленская область, Россия, 215010",55.546572,34.994617,-0.11016056794423673,True,"[OrderedDict([('lat', '55.55291'), ('lon', '34.99537'), ('name', 'Gagarin'), ('admin1', 'Smolensk'), ('admin2', ''), ('cc', 'RU')])]"
1286,4479.0,496.5,KARLA MARKSA 9            FOKINO      ,"улица Карла Маркса, 9, Фокино, Брянская область, Россия, 242611",53.413168999999996,34.379469,-0.0533437505675566,True,"[OrderedDict([('lat', '53.50332'), ('lon', '34.38847'), ('name', 'Lyubokhna'), ('admin1', 'Brjansk'), ('admin2', ''), ('cc', 'RU')])]"
1287,4498.0,496.5,AUSTRINA 152B             PENZA       ,"улица Аустрина, 152, Пенза, Россия, 440015",53.24513,45.014103000000006,-0.04055656203763151,True,"[OrderedDict([('lat', '53.20066'), ('lon', '45.00464'), ('name', 'Penza'), ('admin1', 'Penza'), ('admin2', ''), ('cc', 'RU')])]"
1288,4501.0,496.5,NOVOBULVARNAYA 36         CHITA       ,"Новобульварная улица, 36, Чита, Забайкальский край, Россия, 672012",52.046776,113.50945700000001,-0.05135985822763442,True,"[OrderedDict([('lat', '52.03171'), ('lon', '113.50087'), ('name', 'Chita'), ('admin1', 'Transbaikal Territory'), ('admin2', ''), ('cc', 'RU')])]"
1289,4502.0,496.5,SOVETSKAYA 135            TALOVAYA    ,"Советская улица, 135, посёлок Таловая, Таловский район, Воронежская область, Россия",51.118840000000006,40.722662,-0.08916343709613613,True,"[OrderedDict([('lat', '51.11444'), ('lon', '40.73'), ('name', 'Talovaya'), ('admin1', 'Voronezj'), ('admin2', ''), ('cc', 'RU')])]"
1290,4503.0,496.5,"UL.POBEDY, 177            LABINSK     ","улица Победы, 177, Лабинск, Краснодарский край, Россия",44.633906,40.741688,-0.05823864537375184,True,"[OrderedDict([('lat', '44.63417'), ('lon', '40.73556'), ('name', 'Labinsk'), ('admin1', 'Krasnodarskiy'), ('admin2', ''), ('cc', 'RU')])]"
1291,4504.0,496.5,ENERGETIKOV 41            KONAKOVO    ,"улица Энергетиков, 41, Конаково, Тверская область, Россия",56.717321999999996,36.783846000000004,-0.05498988271572067,True,"[OrderedDict([('lat', '56.7'), ('lon', '36.76667'), ('name', 'Konakovo'), ('admin1', 'Tverskaya'), ('admin2', ''), ('cc', 'RU')])]"
1292,4519.0,496.5,KOMMUNALNAYA 21B          TAMBOV      ,"Коммунальная улица, 21, Тамбов, Россия, 392036",52.722888,41.448204,-0.014670842670809196,True,"[OrderedDict([('lat', '52.73169'), ('lon', '41.44326'), ('name', 'Tambov'), ('admin1', 'Tambov'), ('admin2', ''), ('cc', 'RU')])]"
1293,4527.0,496.5,LENINA 5                  BELEBEY     ,"улица Ленина, 5, Белебей, Республика Башкортостан, Россия",54.10663,54.103913,-0.09301471803902517,True,"[OrderedDict([('lat', '54.11667'), ('lon', '54.11667'), ('name', 'Belebey'), ('admin1', 'Bashkortostan'), ('admin2', ''), ('cc', 'RU')])]"
1294,4529.0,496.5,VOLODARSKOGO 48V          LODEYNOE POL,"улица Володарского, 48, Лодейное Поле, Лодейнопольское городское поселение, Ленинградская область, Россия, 187700",60.731626,33.547378,-0.08286243544848387,True,"[OrderedDict([('lat', '60.726'), ('lon', '33.55306'), ('name', 'Lodeynoye Pole'), ('admin1', 'Leningrad'), ('admin2', ''), ('cc', 'RU')])]"
1295,4568.0,496.5,TELEVIZORNAYA 1/4         KRASNOYARSK ,"Телевизорная улица, 1с4, Красноярск, Россия, 660028",56.022558999999994,92.796634,-0.01812657670251822,True,"[OrderedDict([('lat', '56.01839'), ('lon', '92.86717'), ('name', 'Krasnoyarsk'), ('admin1', 'Krasnoyarskiy'), ('admin2', ''), ('cc', 'RU')])]"
1296,4570.0,496.5,REVOLUTSIONNAYA 3         ISHIMBAY    ,"Революционная улица, 3, Ишимбай, Республика Башкортостан, Россия, 453200",53.453869999999995,56.040769999999995,-0.08154480736161793,True,"[OrderedDict([('lat', '53.45446'), ('lon', '56.04149'), ('name', 'Ishimbay'), ('admin1', 'Bashkortostan'), ('admin2', ''), ('cc', 'RU')])]"
1297,4583.0,496.5,MUNNIKHA 8A               TOMSK       ,"улица Ференца Мюнниха, 8А, микрорайон Каштак, Ленинский район, Томск, Россия",56.520077,84.989241,-0.0308904259925197,True,"[OrderedDict([('lat', '56.49771'), ('lon', '84.97437'), ('name', 'Tomsk'), ('admin1', 'Tomsk'), ('admin2', 'Tomskiy Rayon'), ('cc', 'RU')])]"
1298,4589.0,496.5,VOKZALNAYA                LGOV        ,"Вокзальная улица, Льгов, городской округ Льгов, Курская область, Россия",51.637556,35.2674,-0.0782822885519362,True,"[OrderedDict([('lat', '51.63069'), ('lon', '35.2775'), ('name', ""L'govskiy""), ('admin1', 'Kursk'), ('admin2', ''), ('cc', 'RU')])]"
1299,4596.0,496.5,LENINGRADSKAYA 91         BOROVICHI   ,"Ленинградская улица, 91, Боровичи, Новгородская область, Россия",58.385661999999996,33.895852000000005,0.0025245890113539467,True,"[OrderedDict([('lat', '58.38778'), ('lon', '33.91546'), ('name', 'Borovichi'), ('admin1', 'Novgorod'), ('admin2', ''), ('cc', 'RU')])]"
1300,4599.0,496.5,KLUCHEVSKAYA 76A          ULAN-UDE    ,"Ключевская улица, 76А, Улан-Удэ, Республика Бурятия, Россия, 670013",51.82032,107.658478,-0.006035669983104709,True,"[OrderedDict([('lat', '51.82721'), ('lon', '107.60627'), ('name', 'Ulan-Ude'), ('admin1', 'Respublika Buryatiya'), ('admin2', 'Ivolginskiy Rayon'), ('cc', 'RU')])]"
1301,4603.0,496.5,RABOCHAYA 60E             OSTASHKOV   ,"Рабочая улица, 60, Осташков, Тверская область, Россия, 172735",57.154996,33.088985,-0.015863171611856415,True,"[OrderedDict([('lat', '57.14667'), ('lon', '33.10753'), ('name', 'Ostashkov'), ('admin1', 'Tverskaya'), ('admin2', ''), ('cc', 'RU')])]"
1302,4605.0,496.5,LENINA 123                YU-SAKHALINS,"улица Ленина, 123, Южно-Сахалинск, Сахалинская область, Россия",46.96389,142.728878,-0.01987452746260697,True,"[OrderedDict([('lat', '46.95407'), ('lon', '142.73603'), ('name', 'Yuzhno-Sakhalinsk'), ('admin1', 'Sakhalin'), ('admin2', ''), ('cc', 'RU')])]"
1303,4612.0,496.5,"40 LET OKTYABRYA, 62/4    KANSK       ","улица 40 лет Октября, 62/4, Канск, Красноярский край, Россия, 663604",56.231273,95.701758,-0.06882841890562484,True,"[OrderedDict([('lat', '56.20167'), ('lon', '95.7175'), ('name', 'Kansk'), ('admin1', 'Krasnoyarskiy'), ('admin2', ''), ('cc', 'RU')])]"
1304,4613.0,496.5,BARKHATOVOY 2A            OMSK        ,"улица Бархатовой, 2А, микрорайон Заозёрный, Омск, Россия, 644110",55.048936,73.32588299999999,-0.05964729948513196,True,"[OrderedDict([('lat', '54.99244'), ('lon', '73.36859'), ('name', 'Omsk'), ('admin1', 'Omsk'), ('admin2', ''), ('cc', 'RU')])]"
1305,4615.0,496.5,LENINSKAYA 98             PEREVOLOTSKI,"Ленинская улица, 98, посёлок Переволоцкий, Переволоцкий район, Оренбургская область, Россия, 461263",51.873204,54.204254000000006,-0.045655653501290194,True,"[OrderedDict([('lat', '51.87633'), ('lon', '54.19378'), ('name', 'Perevolotskiy'), ('admin1', 'Orenburg'), ('admin2', ''), ('cc', 'RU')])]"
1306,4630.0,496.5,METALLURGOV 34            KRASNOYARSK ,"проспект Металлургов, 34, Красноярск, Россия, 660005",56.046845999999995,92.946805,-0.12439658399799668,True,"[OrderedDict([('lat', '56.11583'), ('lon', '92.92528'), ('name', 'Solnechnyy'), ('admin1', 'Krasnoyarskiy'), ('admin2', ''), ('cc', 'RU')])]"
1307,4633.0,496.5,BALDAKOVA 38B             KURUMKAN    ,"улица Балдакова, 38А, село Курумкан, Курумканский район, Республика Бурятия, Россия, 671640",54.333006000000005,110.317348,-0.09522310672565508,True,"[OrderedDict([('lat', '54.32093'), ('lon', '110.30651'), ('name', 'Kurumkan'), ('admin1', 'Respublika Buryatiya'), ('admin2', ''), ('cc', 'RU')])]"
1308,4634.0,496.5,SVOBODY 27                YAROSLAVL   ,"улица Свободы, 27, Ярославль, Россия, 150000",57.625176,39.874356,-0.10998292750213752,True,"[OrderedDict([('lat', '57.62987'), ('lon', '39.87368'), ('name', 'Yaroslavl'), ('admin1', 'Jaroslavl'), ('admin2', ''), ('cc', 'RU')])]"
1309,4639.0,496.5,ORDZHONIKIDZE 38          YAKUTSK     ,"улица Орджоникидзе, 38, Якутск, Республика Саха (Якутия), Россия, 677000",62.029098,129.729025,0.005654277079580047,True,"[OrderedDict([('lat', '62.03389'), ('lon', '129.73306'), ('name', 'Yakutsk'), ('admin1', 'Sakha'), ('admin2', ''), ('cc', 'RU')])]"
1310,4658.0,496.5,LENINA 28                 GUSINOOZERSK,"улица Ленина, 28, Гусиноозёрск, Селенгинский район, Республика Бурятия, Россия, 671160",51.28748,106.535198,0.034382650331150684,True,"[OrderedDict([('lat', '51.28333'), ('lon', '106.5'), ('name', 'Gusinoozyorsk'), ('admin1', 'Respublika Buryatiya'), ('admin2', ''), ('cc', 'RU')])]"
1311,4672.0,496.5,MIRA 5                    S. MORGAUSHI,"улица Мира, 5, село Моргауши, Моргаушский район, Чувашская Республика, Россия",55.967436,46.771971,-0.03523973262832745,True,"[OrderedDict([('lat', '55.9643'), ('lon', '46.7743'), ('name', 'Morgaushi'), ('admin1', 'Chuvashia'), ('admin2', ''), ('cc', 'RU')])]"
1312,4675.0,496.5,"TRUDA PLZ, 19             VOLZHSKY    ","площадь Труда, 19, Волжский, Волгоградская область, Россия",48.783473,44.784143,-0.117358118898,True,"[OrderedDict([('lat', '48.78583'), ('lon', '44.77973'), ('name', 'Volzhskiy'), ('admin1', 'Volgograd'), ('admin2', ''), ('cc', 'RU')])]"
1313,4694.0,496.5,LEZHNEBSKAYA 164          IVANOVO     ,"Лежневская улица, 164, Иваново, Россия, 153032",56.959784,40.97181,-0.07712671453944261,True,"[OrderedDict([('lat', '56.99719'), ('lon', '40.97139'), ('name', 'Ivanovo'), ('admin1', 'Ivanovo'), ('admin2', 'Gorod Ivanovo'), ('cc', 'RU')])]"
1314,4708.0,496.5,GAGARINA 28               PENZA       ,"улица Гагарина, 28, Пенза, Россия",53.223064,44.999109999999995,-0.08141372124776054,True,"[OrderedDict([('lat', '53.20066'), ('lon', '45.00464'), ('name', 'Penza'), ('admin1', 'Penza'), ('admin2', ''), ('cc', 'RU')])]"
1315,4711.0,496.5,ZELENAYA 13V              KILMEZ      ,"Зелёная улица, 13В, посёлок городского типа Кильмезь, Кильмезский район, Кировская область, Россия, 613570",56.946378,51.061489,-0.14071216200156786,True,"[OrderedDict([('lat', '56.94389'), ('lon', '51.065'), ('name', ""Kil'mez'""), ('admin1', 'Kirov'), ('admin2', ''), ('cc', 'RU')])]"
1316,4715.0,496.5,KRASNAYA 106              KRASNODAR   ,"Красная улица, 106, микрорайон Центральный, Краснодар, Россия",45.032540000000004,38.973418,-0.053151518698094216,True,"[OrderedDict([('lat', '45.04484'), ('lon', '38.97603'), ('name', 'Krasnodar'), ('admin1', 'Krasnodarskiy'), ('admin2', ''), ('cc', 'RU')])]"
1317,4721.0,496.5,OKTIABRYA 68              UFA         ,"проспект Октября, 68, Уфа, Республика Башкортостан, Россия, 450054",54.759898,56.01109,-0.09173605763188313,True,"[OrderedDict([('lat', '54.74306'), ('lon', '55.96779'), ('name', 'Ufa'), ('admin1', 'Bashkortostan'), ('admin2', ''), ('cc', 'RU')])]"
1318,4723.0,496.5,BELINSKOGO 82B            KUZNETSK    ,"улица Белинского, 82, Кузнецк, Пензенская область, Россия, 442532",53.11831899999999,46.58778,-0.07628945139822232,True,"[OrderedDict([('lat', '53.11675'), ('lon', '46.60037'), ('name', 'Kuznetsk'), ('admin1', 'Penza'), ('admin2', ''), ('cc', 'RU')])]"
1319,8488.0,496.5,KOMSOMOLSKAYA 34B         KUZNETSK    ,"Комсомольская улица, 34А, Кузнецк, Пензенская область, Россия, 442530",53.116514,46.605899,0.06808458072252455,True,"[OrderedDict([('lat', '53.11675'), ('lon', '46.60037'), ('name', 'Kuznetsk'), ('admin1', 'Penza'), ('admin2', ''), ('cc', 'RU')])]"
1320,8498.0,496.5,"NOVOSELOV, 51, K.2        RYAZAN      ","улица Новосёлов, 51к2, район Дашково-Песочня, Октябрьский административный округ, Рязань, Россия, 390048",54.601214,39.826395,-0.0974517967508184,True,"[OrderedDict([('lat', '54.71801'), ('lon', '39.82932'), ('name', 'Polyany'), ('admin1', 'Rjazan'), ('admin2', ''), ('cc', 'RU')])]"
1321,8501.0,496.5,SOVHOZNAYA 7              SADOVIY     ,"Совхозная улица, 7, посёлок Садовый, Новосибирский район, Новосибирская область, Россия",55.13848,82.967537,-0.09751379462216514,True,"[OrderedDict([('lat', '55.0415'), ('lon', '82.9346'), ('name', 'Novosibirsk'), ('admin1', 'Novosibirsk'), ('admin2', 'Novosibirskiy Rayon'), ('cc', 'RU')])]"
1322,8506.0,496.5,KRASNOPROLETARSKAYA 16    ULYANOVSK   ,"Краснопролетарская улица, 16, Ульяновск, Россия, 432007",54.331058,48.485067,-0.04722900985472059,True,"[OrderedDict([('lat', '54.32824'), ('lon', '48.38657'), ('name', 'Ulyanovsk'), ('admin1', 'Ulyanovsk'), ('admin2', 'Ulyanovskiy Rayon'), ('cc', 'RU')])]"
1323,8513.0,496.5,LENINA 25                 YAKUTSK     ,"проспект Ленина, 25, Якутск, Республика Саха (Якутия), Россия, 677027",62.02574,129.728576,-0.008359888060492784,True,"[OrderedDict([('lat', '62.03389'), ('lon', '129.73306'), ('name', 'Yakutsk'), ('admin1', 'Sakha'), ('admin2', ''), ('cc', 'RU')])]"
1324,8517.0,496.5,"KALININA AVE, 38A/2       PIATIGORSK  ","проспект Калинина, 38Ас2, Пятигорск, Ставропольский край, Россия",44.047675,43.065163,-0.06625559425008358,True,"[OrderedDict([('lat', '44.04861'), ('lon', '43.05944'), ('name', 'Pyatigorsk'), ('admin1', ""Stavropol'skiy""), ('admin2', ''), ('cc', 'RU')])]"
1325,8520.0,496.5,SANY-SHIRI 46             S. MUGUR-AKS,"остров Мугур-Аксы, Кызылский кожуун, Республика Тыва, Россия",51.622019,94.204348,-0.1267623698465159,True,"[OrderedDict([('lat', '51.71472'), ('lon', '94.45338'), ('name', 'Kyzyl'), ('admin1', 'Tyva'), ('admin2', ''), ('cc', 'RU')])]"
1326,8535.0,496.5,KRASNOFLOTSKAYA 31        KORSAKOV    ,"Краснофлотская улица, 31, Корсаков, Сахалинская область, Россия",46.636359000000006,142.78204,0.06069121010782609,True,"[OrderedDict([('lat', '46.6342'), ('lon', '142.77722'), ('name', 'Korsakov'), ('admin1', 'Sakhalin'), ('admin2', ''), ('cc', 'RU')])]"
1327,8538.0,496.5,KHARKOVSKAYA 3            KURSK       ,"Харьковская улица, 3, Курск, Россия, 305018",51.674114,36.145359,-0.06345599615468561,True,"[OrderedDict([('lat', '51.73733'), ('lon', '36.18735'), ('name', 'Kursk'), ('admin1', 'Kursk'), ('admin2', ''), ('cc', 'RU')])]"
1328,8541.0,496.5,SOVETSKAYA 37             BORISOGLEBSK,"Советская улица, 37, Борисоглебск, Воронежская область, Россия, 397160",51.368181,42.076971,-0.034865807447824484,True,"[OrderedDict([('lat', '51.36713'), ('lon', '42.08494'), ('name', 'Borisoglebsk'), ('admin1', 'Voronezj'), ('admin2', ''), ('cc', 'RU')])]"
1329,8546.0,496.5,GAGARINA 35               GAGARIN     ,"улица Гагарина, 35, Гагарин, Смоленская область, Россия, 215010",55.553406,34.995703999999996,-0.08423830045479186,True,"[OrderedDict([('lat', '55.55291'), ('lon', '34.99537'), ('name', 'Gagarin'), ('admin1', 'Smolensk'), ('admin2', ''), ('cc', 'RU')])]"
1330,8551.0,496.5,OKTYABRSKAYA 40           POGAR       ,"Октябрьская улица, 40, посёлок Погар, Погарский район, Брянская область, Россия",52.550941,33.253593,-0.09899240537097692,True,"[OrderedDict([('lat', '52.55399'), ('lon', '33.25907'), ('name', 'Pogar'), ('admin1', 'Brjansk'), ('admin2', ''), ('cc', 'RU')])]"
1331,8562.0,496.5,"4-TH MIKRORAYON, 25       KURGAN      ","4-й микрорайон, 25, Курган, Россия",55.467606,65.271301,-0.053052366153487636,True,"[OrderedDict([('lat', '55.45'), ('lon', '65.33333'), ('name', 'Kurgan'), ('admin1', 'Kurgan'), ('admin2', ''), ('cc', 'RU')])]"
1332,8567.0,496.5,STARA-ZAGORA 41           SAMARA      ,"улица Стара Загора, 41, Самара, Россия, 443081",53.227792,50.205673,-0.054363083557047887,True,"[OrderedDict([('lat', '53.20007'), ('lon', '50.15'), ('name', 'Samara'), ('admin1', 'Samara'), ('admin2', ''), ('cc', 'RU')])]"
1333,8581.0,496.5,KOMAROVA 10               ULAN-UDE    ,"улица Комарова, 10, Улан-Удэ, Республика Бурятия, Россия, 670009",51.862303999999995,107.714506,0.040405432871147916,True,"[OrderedDict([('lat', '51.82721'), ('lon', '107.60627'), ('name', 'Ulan-Ude'), ('admin1', 'Respublika Buryatiya'), ('admin2', 'Ivolginskiy Rayon'), ('cc', 'RU')])]"
1334,8591.0,496.5,YAROSLAVSKOGO 19          YAKUTSK     ,"улица Ярославского, 19, Якутск, Республика Саха (Якутия), Россия, 677018",62.027854000000005,129.736804,0.006756984044422864,True,"[OrderedDict([('lat', '62.03389'), ('lon', '129.73306'), ('name', 'Yakutsk'), ('admin1', 'Sakha'), ('admin2', ''), ('cc', 'RU')])]"
1335,8606.0,496.5,PUSHKINA 12               YAKUTSK     ,"улица Пушкина, 12, Якутск, Республика Саха (Якутия), Россия",62.032474,129.72712099999998,0.06503416946473002,True,"[OrderedDict([('lat', '62.03389'), ('lon', '129.73306'), ('name', 'Yakutsk'), ('admin1', 'Sakha'), ('admin2', ''), ('cc', 'RU')])]"
1336,8608.0,496.5,PUSHKINA 12               YAKUTSK     ,"улица Пушкина, 12, Якутск, Республика Саха (Якутия), Россия",62.032474,129.72712099999998,0.05132424637592491,True,"[OrderedDict([('lat', '62.03389'), ('lon', '129.73306'), ('name', 'Yakutsk'), ('admin1', 'Sakha'), ('admin2', ''), ('cc', 'RU')])]"
1337,8631.0,496.5,RADISHEVA 2               TORZHOK     ,"улица Радищева, 2, Торжок, Тверская область, Россия, 172002",57.04333100000001,34.958038,-0.08573802232867499,True,"[OrderedDict([('lat', '57.0436'), ('lon', '34.96221'), ('name', 'Torzhok'), ('admin1', 'Tverskaya'), ('admin2', ''), ('cc', 'RU')])]"
1338,8632.0,496.5,TVARDOVSKOGO 2V           SMOLENSK    ,"улица Твардовского, 2, Смоленск, Россия, 214014",54.773605,32.058034,0.014467074074667437,True,"[OrderedDict([('lat', '54.7818'), ('lon', '32.0401'), ('name', 'Smolensk'), ('admin1', 'Smolensk'), ('admin2', ''), ('cc', 'RU')])]"
1339,8635.0,496.5,"TSANOVA AVE, 8            TVER        ","бульвар Цанова, 8, Тверь, Россия, 170033",56.830014,35.917547,-0.09480919885232868,True,"[OrderedDict([('lat', '56.85836'), ('lon', '35.90057'), ('name', 'Tver'), ('admin1', 'Tverskaya'), ('admin2', ''), ('cc', 'RU')])]"
1340,8662.0,496.5,SHORSA 41                 KRASNOYARSK ,"улица Щорса, 41, Красноярск, Россия, 660094",55.991032,92.95524,-0.0290714149925322,True,"[OrderedDict([('lat', '56.01839'), ('lon', '92.86717'), ('name', 'Krasnoyarsk'), ('admin1', 'Krasnoyarskiy'), ('admin2', ''), ('cc', 'RU')])]"
1341,8665.0,496.5,SOVETSKAYA 71             KOLIVAN     ,"Советская улица, 71, посёлок городского типа Колывань, Колыванский район, Новосибирская область, Россия",55.30534300000001,82.737065,-0.06773143635300184,True,"[OrderedDict([('lat', '55.3053'), ('lon', '82.7391'), ('name', ""Kolyvan'""), ('admin1', 'Novosibirsk'), ('admin2', ''), ('cc', 'RU')])]"
1342,8667.0,496.5,LENINA 23                 OSTROGOZHSK ,"улица Ленина, 23, Острогожск, Воронежская область, Россия, 397855",50.860662,39.083147,0.013337861617529648,True,"[OrderedDict([('lat', '50.8664'), ('lon', '39.07561'), ('name', 'Ostrogozhsk'), ('admin1', 'Voronezj'), ('admin2', ''), ('cc', 'RU')])]"
1343,8670.0,496.5,MAGADANSKAYA 29/4         KHANDIGA    ,"Магаданская улица, 31, посёлок Хандыга, Томпонский муниципальный район, Республика Саха (Якутия), Россия, 678720",62.648441000000005,135.58099199999998,-0.07615034941552944,True,"[OrderedDict([('lat', '62.65333'), ('lon', '135.5667'), ('name', 'Khandyga'), ('admin1', 'Sakha'), ('admin2', ''), ('cc', 'RU')])]"
1344,8671.0,496.5,40 LET OKTYABRYA 2A       LESOSIBIRSK ,"улица 40 лет Октября, 2А, посёлок Новоенисейск, Лесосибирск, Красноярский край, Россия, 662546",58.293887,92.39267,-0.01640597948209437,True,"[OrderedDict([('lat', '58.23583'), ('lon', '92.48278'), ('name', 'Lesosibirsk'), ('admin1', 'Krasnoyarskiy'), ('admin2', ''), ('cc', 'RU')])]"
1345,8674.0,496.5,NARIMANOVA 31/2           ULYANOVSK   ,"проспект Нариманова, 31/2, Ульяновск, Россия, 432002",54.341526,48.377081,-0.05688841403924446,True,"[OrderedDict([('lat', '54.32824'), ('lon', '48.38657'), ('name', 'Ulyanovsk'), ('admin1', 'Ulyanovsk'), ('admin2', 'Ulyanovskiy Rayon'), ('cc', 'RU')])]"
1346,8676.0,496.5,KURASHOVA 6               YAKUTSK     ,"улица Курашова, 6, Якутск, Республика Саха (Якутия), Россия, 677000",62.030643000000005,129.741494,0.030317258057097587,True,"[OrderedDict([('lat', '62.03389'), ('lon', '129.73306'), ('name', 'Yakutsk'), ('admin1', 'Sakha'), ('admin2', ''), ('cc', 'RU')])]"
1347,8693.0,496.5,POLEVAYA 8                KAMENKA     ,"Полевая улица, 8, посёлок городского типа Каменка, Каменский район, Воронежская область, Россия, 396510",50.718416,39.41653,-0.10845867324126043,True,"[OrderedDict([('lat', '50.88997'), ('lon', '39.5919'), ('name', 'Imeni Pervogo Maya'), ('admin1', 'Voronezj'), ('admin2', ''), ('cc', 'RU')])]"
1348,8695.0,496.5,LENINA 33                 SHEBEKINO   ,"улица Ленина, 33, Шебекино, Белгородская область, Россия, 309290",50.408438000000004,36.882418,-0.10984518041995464,True,"[OrderedDict([('lat', '50.40967'), ('lon', '36.9136'), ('name', 'Shebekino'), ('admin1', 'Belgorod'), ('admin2', ''), ('cc', 'RU')])]"
1349,8705.0,496.5,SOVETSKAYA 19             MOSHKOVO    ,"Советская улица, 19, рабочий посёлок Мошково, Мошковский район, Новосибирская область, Россия, 633131",55.302909,83.608979,-0.058183958604281966,True,"[OrderedDict([('lat', '55.3053'), ('lon', '83.6104'), ('name', 'Moshkovo'), ('admin1', 'Novosibirsk'), ('admin2', ''), ('cc', 'RU')])]"
1350,8713.0,496.5,PIONERSKAYA 86G           BIROBIDZHAN ,"Пионерская улица, 86, Биробиджан, Еврейская автономная область, Россия, 679017",48.799997999999995,132.889154,-0.029475083501498005,True,"[OrderedDict([('lat', '48.79284'), ('lon', '132.92386'), ('name', 'Birobidzhan'), ('admin1', 'Jewish Autonomous Oblast'), ('admin2', ''), ('cc', 'RU')])]"
1351,8724.0,496.5,AMURSKAYA 58              BLAGOVESHENS,"Амурская улица, 58, Благовещенск, Амурская область, Россия",50.260490999999995,127.559576,-0.05756095413779382,True,"[OrderedDict([('lat', '50.27961'), ('lon', '127.5405'), ('name', 'Blagoveshchensk'), ('admin1', 'Amur'), ('admin2', ''), ('cc', 'RU')])]"
1352,8726.0,496.5,MAYAKOVSKOGO 16           OMSK        ,"улица Маяковского, 16, Омск, Россия, 644046",54.97008100000001,73.389098,-0.038817011996337664,True,"[OrderedDict([('lat', '54.99244'), ('lon', '73.36859'), ('name', 'Omsk'), ('admin1', 'Omsk'), ('admin2', ''), ('cc', 'RU')])]"
1353,8730.0,496.5,ALIEVA 12B                DERBENT     ,"улица Алиева, 12, Дербент, Республика Дагестан, Россия",42.077207,48.288552,-0.07729474277403403,True,"[OrderedDict([('lat', '42.06779'), ('lon', '48.28987'), ('name', 'Derbent'), ('admin1', 'Dagestan'), ('admin2', ''), ('cc', 'RU')])]"
1354,8734.0,496.5,NEKRASOVSKAYA 76          VLADIVOSTOK ,"Некрасовская улица, 76, Владивосток, Приморский край, Россия, 690014",43.125867,131.91104199999998,-0.06520262255695297,True,"[OrderedDict([('lat', '43.10562'), ('lon', '131.87353'), ('name', 'Vladivostok'), ('admin1', 'Primorskiy'), ('admin2', ''), ('cc', 'RU')])]"
1355,8742.0,496.5,GRIBOEDOVA 41             DZERZHINSK  ,"улица Грибоедова, 41, Дзержинск, Нижегородская область, Россия, 606008",56.230107,43.453819,-0.027852385041587224,True,"[OrderedDict([('lat', '56.24143'), ('lon', '43.45539'), ('name', 'Dzerzhinsk'), ('admin1', 'Nizjnij Novgorod'), ('admin2', ''), ('cc', 'RU')])]"
1356,8747.0,496.5,GORKOGO 2V                LIVNI       ,"улица Максима Горького, 2, Ливны, Орловская область, Россия",52.429306000000004,37.604861,-0.058542287910016234,True,"[OrderedDict([('lat', '52.42534'), ('lon', '37.60689'), ('name', 'Livny'), ('admin1', 'Orjol'), ('admin2', ''), ('cc', 'RU')])]"
